진어참치,4.3,19,서울 마포구 연남로3길 34 (우)03988,지번연남동 561-8,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
커피그래피티,4.4,27,서울 마포구 동교로 278 (우)03981,지번연남동 224-23,"['#로스팅전문', '#핸드드립전문점', '#제로페이']",0,0,0,0,0
여덟,4.6,65,서울 마포구 동교로38길 22 1층 (우)03982,지번연남동 390-3,"['#데이트코스', '#제로페이']",0,0,0,0,0
달빛부엌,4.1,22,서울 마포구 동교로46길 34 (우)03982,지번연남동 227-13,"['#데이트코스', '#심야식당', '#제로페이']",0,0,0,0,0
봄희,4.4,16,서울 마포구 성미산로23안길 21 1층 (우)03979,지번연남동 244-2,"['#분위기좋은', '#빈티지분위기', '#소개팅', '#앤틱한', '#제로페이']",0,0,0,0,0
페블스,4.3,22,서울 마포구 연남로3길 23 1층 (우)03990,지번연남동 566-19,['etc'],0,0,0,0,0
젠틀키친,3.8,29,서울 마포구 동교로51길 129-4 3층 (우)03979,지번연남동 454-12,"['#데이트코스', '#혼밥']",0,0,0,0,0
진가,2.9,16,서울 마포구 동교로34길 12 1층 (우)03985,지번연남동 260-41,"['#안심식당', '#중화포차', '#제로페이']",0,0,0,0,0
퍼밀,2.9,33,서울 마포구 동교로46길 26 1층 (우)03982,지번연남동 384-3,"['#데이트코스', '#분위기좋은', '#소개팅', '#한옥스타일', '#제로페이']",0,0,0,0,0
히메지 1호점,3.8,54,서울 마포구 성미산로 200 (우)03982,지번연남동 227-38,['#혼밥'],0,0,0,0,0
