address,name,r_n_address,rate,rate_num,고기,한식,중식,양식,일식,카페,가족식사,친구랑,술자리,밥약,데이트,디저트,혼밥,분위기 있는,가성비,깨끗한,소개팅,뒷풀이,Column2,Column3,Column4,예약가능여부,tags,참고사항
서울 서대문구 연희로 32 (우)03784,만동제과,창천동 448,4.3,201,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,0,'etc',
서울 서대문구 명물1길 2 (우)03776,신촌형제갈비,창천동 31-26,2.6,116,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 서대문구 연세로4길 62 (우)03777,부엉이돈가스 신촌점,창천동 5-70,4,78,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,,,,0,"'#경양식요리', '#데이트코스', '#혼밥', '#제로페이'",
서울 서대문구 연세로 42-24 (우)03776,라구식당,창천동 2-44,4,164,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 서대문구 연세로5나길 20 1층 (우)03789,더파이홀,창천동 57-61,3.8,179,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,"'#데이트코스', '#디저트카페', '#제로페이'",
서울 서대문구 연세로9길 31 1층 (우)03788,신촌황소곱창 신촌본점,창천동 52-148,2.2,97,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 서대문구 명물1길 24 (우)03776,복성각,창천동 31-8,3.3,69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 명물길 33 2층 (우)03776,미도인 신촌,창천동 45-12,3.7,58,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,,,,0,"'#안심식당', '#데이트코스', '#분위기좋은', '#이국적인', '#친목모임', '#제로페이'",
서울 서대문구 연세로5가길 19 1층 (우)03789,소신이쏘,창천동 57-39,3.8,116,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,,,,0,"'#점심식사', '#카카오페이', '#제로페이'",
서울 서대문구 연세로7안길 34-1 1층 (우)03787,카라멘야,창천동 53-97,4.1,92,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,,,,0,"'#혼밥', '#혼술', '#제로페이'",
서울 서대문구 연세로4길 19 2층 (우)03777,또보겠지떡볶이집 신촌히어로점,창천동 13-33,4.2,97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,1,'#제로페이',
서울 서대문구 연세로5다길 22-8 1층 (우)03789,정육면체,창천동 62-18,3.6,150,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 연세로7안길 38 (우)03787,고삼이 신촌점,창천동 53-8,4.4,81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 연세로 36 독수리빌딩 8층 (우)03776,독수리다방,창천동 31-4,4.2,73,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,"'#감성카페', '#루프탑있는', '#카카오페이', '#제로페이'",
서울 서대문구 신촌역로 16 (우)03766,미스터서왕만두,대현동 27-20,4.5,91,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로4길 38 (우)03777,클로리스 신촌점,창천동 13-35,4.1,94,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,"'#데이트코스', '#소개팅', '#제로페이'",
서울 서대문구 연세로5길 26-7 (우)03789,미분당 신촌2호점,창천동 62-9,3.9,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,,,0,'#혼밥',
서울 서대문구 신촌로11길 62 (우)03787,키친봄날,창천동 53-75,4,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,"'#혼밥', '#제로페이'",
서울 서대문구 이화여대5길 5 1층 (우)03766,마더린러베이글,대현동 56-23,0,140,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,'#제로페이',
서울 서대문구 연세로5다길 10 (우)03789,여우골,창천동 62-11,3.5,101,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로4길 6 2층 (우)03779,이빠네마그릴,창천동 18-11,3.9,50,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,0,"'#데이트코스', '#브라질음식', '#이국적인', '#제로페이'",
서울 서대문구 연세로2길 94 1층 3호 (우)03780,연어초밥,대현동 104-40,4.8,145,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 명물길 26 (우)03777,엠브로돈까스 신촌점,창천동 13-16,3.8,86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,"'#안심식당', '#경양식요리', '#혼밥'",
서울 서대문구 연세로5길 26-9 (우)03789,부탄츄 신촌점,창천동 62-10,3.2,107,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,"'#안심식당', '#혼밥'",
서울 서대문구 명물1길 2 1층 (우)03776,꼬숑돈까스,창천동 31-26,3.6,122,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,0,'#혼밥',
서울 서대문구 신촌로 87-8 1층 (우)03789,신촌수제비,창천동 30-10,3.4,68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,"'#노포', '#혼밥'",
서울 서대문구 신촌로 49 (우)03786,타코몽,창천동 112-14,4.5,65,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로7길 25 (우)03789,역전할머니맥주 서울신촌점,창천동 57-20,2.7,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,,0,'etc',
서울 서대문구 연세로7안길 16-4 (우)03788,한림돈가,창천동 52-124,3.7,32,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,0,"'#데이트코스', '#카카오페이', '#제로페이'",
서울 서대문구 연세로7안길 37 지하1층 (우)03787,야바이,창천동 53-20,2.9,70,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,,,,1,"'#데이트코스', '#소개팅'",
서울 서대문구 신촌역로 22-8 1층 (우)03766,그릭데이 이대점,대현동 27-33,3.7,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 서대문구 신촌로 125 2층 (우)03780,신촌해물칼국수,창천동 20-99,4.2,57,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 서대문구 연세로5다길 35 (우)03787,기꾸스시,창천동 72-23,3.6,74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,,,,0,"'#점심식사', '#점심특선', '#혼밥', '#카카오페이', '#제로페이'",
서울 서대문구 신촌역로 43 (우)03777,호밀밭,창천동 4-77,4.2,89,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 서대문구 연세로9길 7 1층 (우)03788,정통집,창천동 33-17,2.7,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 서대문구 연세로 26-1 (우)03776,타코벨 신촌점,창천동 31-28,3.2,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,"'#혼밥', '#카카오페이'",
서울 서대문구 연세로11길 14 (우)03788,금별맥주,창천동 52-158,4.1,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,,0,"'#데이트코스', '#레트로풍', '#소개팅', '#앤틱한', '#피맥', '#카카오페이', '#제로페이'",
서울 서대문구 연세로12길 33 (우)03776,아웃백스테이크하우스 신촌점,창천동 2-6,4.1,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,0,"'#안심식당', '#카카오페이'",
서울 서대문구 연세로5가길 29 (우)03789,가장맛있는곱창 부추곱창 신촌점,창천동 57-16,3.7,49,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로5다길 12 (우)03789,가례원,창천동 62-13,3.6,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,"'#노포', '#제로페이'",
서울 서대문구 연세로7길 22 (우)03788,술익는마을,창천동 52-66,3.4,19,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,,,,0,"'#낮술하기좋은', '#데이트코스', '#민속주점', '#분위기좋은', '#제로페이'",
서울 서대문구 연세로5나길 8 1~2층 (우)03789,군자대한곱창 신촌점,창천동 57-23,3.8,31,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,0,"'#안심식당', '#제로페이'",
서울 서대문구 연세로5가길 1 (우)03789,춘천집닭갈비막국수,창천동 57-8,3.1,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 서대문구 명물길 32 5층 (우)03777,현명식탁,창천동 13-2,4,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,1,"'#안심식당', '#데이트코스', '#소개팅', '#점심식사', '#친목모임', '#캐주얼한분위기', '#회식장소', '#제로페이'",
서울 서대문구 연세로4길 7 1층 (우)03777,유닭스토리 신촌점,창천동 18-72,3.4,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#데이트코스', '#점심식사', '#친목모임', '#혼밥', '#회식장소', '#제로페이'",
서울 서대문구 성산로 527 하늬솔빌딩 1층 (우)03721,식탁 하늬솔점,대신동 85-1,2.7,22,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#친목모임', '#회식장소'",
서울 서대문구 이화여대7길 48 경국빌딩 1층 101호 (우)03766,비밀,대현동 27-46,4.2,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,"'#비건베이커리', '#비건푸드', '#제로페이'",
서울 서대문구 명물길 10 (우)03777,롤링파스타 신촌점,창천동 18-1,2.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,"'#안심식당', '#보드게임카페', '#혼밥', '#제로페이'",
서울 서대문구 연세로5길 26 (우)03789,보승회관 신촌점,창천동 62-1,2.2,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 이화여대2가길 18 (우)03767,란주탕슉,대현동 53-20,3.2,83,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로11길 25 (우)03788,포석정,창천동 52-157,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 이화여대3길 42-19 (우)03766,와플잇업 이대2호점,대현동 27-17,4.3,55,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#와플카페'",
서울 서대문구 연세로7길 26 (우)03788,연대포,창천동 52-71,3.8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,"'#민속주점', '#카카오페이', '#제로페이'",
서울 서대문구 명물길 66 2층 (우)03777,방탈출 룸익스케이프 화이트점,창천동 5-21,4.6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#방탈출카페'",삭제!!
서울 서대문구 연세로2마길 30 (우)03777,고냉지,대현동 110-15,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 명물길 32 준성빌딩 지하1층 (우)03777,코다차야 신촌점,창천동 13-2,2.9,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,'#보드게임카페',삭제!!
서울 서대문구 명물길 21 지하1층 (우)03776,마녀주방 신촌점,창천동 41-14,4.2,58,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#안심식당', '#데이트코스', '#소개팅', '#제로페이'",
서울 서대문구 신촌로 61-1 1층 (우)03787,연희김밥 신촌점,창천동 72-27,4.4,37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,0,'etc',
서울 서대문구 이화여대7길 31-4 1층 (우)03766,원앤온리커피,대현동 37-7,4.3,11,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,0,'#감성카페',
서울 서대문구 연세로4길 29 (우)03777,에이투지카페,창천동 13-14,3.7,44,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#빈티지분위기', '#제로페이'",
서울 서대문구 이화여대길 52-31 1층 (우)03765,위샐러듀 이대점,대현동 34-23,4.7,138,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#디톡스음료', '#비건푸드', '#지중해요리', '#혼밥', '#카카오페이', '#제로페이'",
서울 서대문구 연세로7안길 37 1층 (우)03787,타코로코,창천동 53-20,4.2,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,0,"'#멕시코요리', '#이국적인', '#제로페이'",
서울 서대문구 연세로4길 34 (우)03777,신촌영양센터,창천동 13-37,3.1,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#노포', '#레트로풍', '#혼밥', '#회식장소', '#제로페이'",
"서울 서대문구 연희로4길 10 1~2층 (우)03784""",베어스덴,창천동 441,3.9,17,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#브런치카페', '#점심식사', '#제로페이'",
서울 서대문구 신촌역로 13-1 (우)03780,웅네서서갈비,대현동 110-25,2.9,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#친목모임', '#회식장소', '#제로페이'",
서울 서대문구 연세로5가길 31 (우)03789,설레임삼겹살1989,창천동 57-40,4.2,19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,"'#친목모임', '#회식장소'",
서울 서대문구 연세로 8 3층 (우)03779,레드버튼 신촌점,창천동 18-31,4.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#보드게임카페',삭제!!
서울 서대문구 연세로7길 38 (우)03787,소문난집,창천동 53-15,3.7,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,,0,"'#친목모임', '#회식장소', '#제로페이'",
서울 서대문구 연세로4길 25 (우)03777,청담동포장마차,창천동 13-24,4.4,13,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,"'#단체예약', '#친목모임', '#회식장소', '#제로페이'",
서울 서대문구 신촌로 67 거촌빌딩 지하1층 (우)03787,난향,창천동 72-21,3.4,14,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#안심식당', '#상견례', '#점심식사', '#친목모임', '#코스요리', '#제로페이'",
서울 서대문구 연세로 10-1 즐거운빌딩 1~3층 (우)03779,스타벅스 신촌점,창천동 18-55,4.2,37,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,,,,0,'#카카오페이',
서울 서대문구 명물길 50-7 (우)03777,완차이 (임시휴업중),창천동 5-35,4,52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,'#제로페이',임시휴업중 뺄것
서울 서대문구 명물길 18 2층 (우)03777,미네르바,창천동 13-26,4.7,24,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#레트로풍', '#로스팅전문', '#핸드드립전문점', '#제로페이'",
서울 서대문구 이화여대3길 28 1층 101호 (우)03766,유야케도쿄,대현동 37-31,4.3,39,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,,,,0,'#혼밥',
서울 서대문구 연세로7길 34-4 (우)03788,고기창고 신촌점,창천동 52-78,3.4,23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#점심식사', '#점심특선', '#친목모임', '#혼밥', '#회식장소', '#카카오페이', '#제로페이'",
서울 서대문구 연세로9길 37 102호 (우)03787,김판석초밥,창천동 53-3,3.8,30,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅', '#혼밥', '#제로페이'",
서울 서대문구 연세로5가길 1 2층 (우)03789,가화만사성,창천동 57-8,2.6,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,"'#안심식당', '#친목모임', '#혼밥', '#회식장소', '#제로페이'",
서울 서대문구 이화여대5길 7-3 (우)03766,가야가야 이대점,대현동 56-21,2.5,72,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,0,'#혼밥',
서울 서대문구 연세로4길 21 (우)03777,소담식당,창천동 13-83,4,43,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#소개팅', '#제로페이'",
서울 서대문구 신촌로 93 1층 (우)03789,투썸플레이스 신촌점,창천동 30-8,3.4,57,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,0,'#카카오페이',
서울 서대문구 연세로4길 33 1층 (우)03777,명성양꼬치 본점,창천동 13-13,4.3,8,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 이화여대길 34 (우)03767,스타벅스 이대R점,대현동 54-4,3.5,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,0,'#카카오페이',
서울 서대문구 연세로11길 22 (우)03788,유자유김치떡볶이 신촌점,창천동 52-156,4.1,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,"'#낮술하기좋은', '#데이트코스', '#혼밥', '#제로페이'",
서울 서대문구 성산로22길 4 (우)03727,가마마루이,창천동 91-6,4,83,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,0,'#제로페이',
서울 서대문구 연세로 33 (우)03788,맥도날드 연세대점,창천동 33-12,2.7,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,'etc',
서울 서대문구 연대동문길 49 (우)03721,스탠바이키친,대신동 91-15,4.6,50,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로12길 27 1층 (우)03776,뉴타운,창천동 2-7,4.1,23,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,,,,0,"'#데이트코스', '#보드게임카페', '#수제맥주', '#피맥', '#제로페이'",
서울 서대문구 연세로2길 91 (우)03778,방콕익스프레스 신촌본점,대현동 104-25,3.2,62,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,0,'#제로페이',
서울 서대문구 신촌로 125 (우)03780,무사시,창천동 20-99,4.3,40,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,,,,0,"'#안심식당', '#혼밥', '#제로페이'",
서울 서대문구 연세로 23 2층 (우)03788,설빙 신촌점,창천동 33-43,3.7,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,"'#한식디저트카페', '#카카오페이', '#제로페이'",
서울 서대문구 이화여대길 63 2층 (우)03766,아건 이대점,대현동 56-51,4.5,54,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,1,"'#데이트코스', '#이국적인', '#할랄푸드', '#제로페이'",
서울 서대문구 연세로11길 8 (우)03788,라화쿵부 신촌점,창천동 52-5,2.3,40,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 연세로 18 2층 (우)03777,홍대개미 신촌점,창천동 18-9,2.5,49,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 서대문구 이화여대길 75 (우)03766,꽃피다이화다방,대현동 37-1,4.4,25,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,0,"'#북카페', '#스터디카페', '#혼밥', '#회식장소', '#제로페이'",
